iso3,crop_reduction_month_1,crop_reduction_month_2,crop_reduction_month_3,crop_reduction_month_4,crop_reduction_month_5,crop_reduction_month_6,crop_reduction_month_7,crop_reduction_month_8,crop_reduction_month_9,crop_reduction_month_10,crop_reduction_month_11,crop_reduction_month_12,crop_reduction_month_13,crop_reduction_month_14,crop_reduction_month_15,crop_reduction_month_16,crop_reduction_month_17,crop_reduction_month_18,crop_reduction_month_19,crop_reduction_month_20,crop_reduction_month_21,crop_reduction_month_22,crop_reduction_month_23,crop_reduction_month_24,crop_reduction_month_25,crop_reduction_month_26,crop_reduction_month_27,crop_reduction_month_28,crop_reduction_month_29,crop_reduction_month_30,crop_reduction_month_31,crop_reduction_month_32,crop_reduction_month_33,crop_reduction_month_34,crop_reduction_month_35,crop_reduction_month_36,crop_reduction_month_37,crop_reduction_month_38,crop_reduction_month_39,crop_reduction_month_40,crop_reduction_month_41,crop_reduction_month_42,crop_reduction_month_43,crop_reduction_month_44,crop_reduction_month_45,crop_reduction_month_46,crop_reduction_month_47,crop_reduction_month_48,crop_reduction_month_49,crop_reduction_month_50,crop_reduction_month_51,crop_reduction_month_52,crop_reduction_month_53,crop_reduction_month_54,crop_reduction_month_55,crop_reduction_month_56,crop_reduction_month_57,crop_reduction_month_58,crop_reduction_month_59,crop_reduction_month_60,crop_reduction_month_61,crop_reduction_month_62,crop_reduction_month_63,crop_reduction_month_64,crop_reduction_month_65,crop_reduction_month_66,crop_reduction_month_67,crop_reduction_month_68,crop_reduction_month_69,crop_reduction_month_70,crop_reduction_month_71,crop_reduction_month_72,crop_reduction_month_73,crop_reduction_month_74,crop_reduction_month_75,crop_reduction_month_76,crop_reduction_month_77,crop_reduction_month_78,crop_reduction_month_79,crop_reduction_month_80,crop_reduction_month_81,crop_reduction_month_82,crop_reduction_month_83,crop_reduction_month_84,crop_reduction_month_85,crop_reduction_month_86,crop_reduction_month_87,crop_reduction_month_88,crop_reduction_month_89,crop_reduction_month_90,crop_reduction_month_91,crop_reduction_month_92,crop_reduction_month_93,crop_reduction_month_94,crop_reduction_month_95,crop_reduction_month_96,crop_reduction_month_97,crop_reduction_month_98,crop_reduction_month_99,crop_reduction_month_100,crop_reduction_month_101,crop_reduction_month_102,crop_reduction_month_103,crop_reduction_month_104,crop_reduction_month_105,crop_reduction_month_106,crop_reduction_month_107,crop_reduction_month_108,crop_reduction_month_109,crop_reduction_month_110,crop_reduction_month_111,crop_reduction_month_112,crop_reduction_month_113,crop_reduction_month_114,crop_reduction_month_115,crop_reduction_month_116,crop_reduction_month_117,crop_reduction_month_118,crop_reduction_month_119,crop_reduction_month_120
TGO,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-1.7479700165583616,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.205237117398087,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.38904465712455,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.653999434508388,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.484863815762829,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-5.0692466688829905,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-3.35496174708614,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.6303881362192176,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-2.1059197134429453,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175,-0.4042180564603175
TTO,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334
TUN,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,-5.3999999999999995,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,1.3833333333333335,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,2.691666666666666,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,5.1808003801751035,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,4.864735142341282,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,0.19881088425153415,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-2.4361942639873413,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-3.0812458218517325,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333,-2.8417340224104333
TUR,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.259813211899417,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-8.016576832123883,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-6.927135063140859,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-4.099025517494989,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-2.496491690658503,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.389209162473654,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.5649828265762458,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-3.025917112431129,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966,-2.4725396383784966
TKM,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.30536499206877,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-7.888083190762896,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-5.0302583563333405,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-2.9922298571606274,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-3.332351882919022,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-2.908993130534133,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-1.5280603098777827,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253,-0.42761931275188253
UGA,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-2.5509205452516164,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.705605711265027,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-7.4140634609348846,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-6.8770443936537875,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-8.307323506121417,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-6.019200909564138,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-5.507053904488077,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-4.727006243825804,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,-2.921570392248412,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651,0.6244893016749651
UKR,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.330885506342229,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-8.32223224233836,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-6.915371647474202,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.349712742392826,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-5.595247339669801,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.195332499830362,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035,-3.797866320465035
ARE,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,72.83102610301758,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-7.403983173533269,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,33.06054000446694,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,46.75560362039917,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-1.0368056401907626,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.33473898895932,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,-5.100724076030751,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,4.15311213303021,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641,-5.169852969539641
USA,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.292636929365566,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298649382975173,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.298698773298007,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.19906241360386,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-8.07178014396321,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.942038396312349,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-7.428663980365492,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-5.40301385157185,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-3.720183540833375,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065,-2.138890896434065
URY,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-1.2838402874448291,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.640589172197347,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.213141141387109,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-5.549917003545172,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.996310840281197,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-6.537948033947991,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.115328393492649,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-5.322365473308818,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,-1.8512478640826606,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367,0.9696763135406367
UZB,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.315146013690464,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-8.31597384546683,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-5.940020084871535,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-3.03370785419601,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.4356261871749343,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-2.1043527085054547,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-1.30199966065234,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617,-0.5149379731970617
